0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.55317,0.5581,0.5661,0.57563,0.57761,0.55404,0.52736,0.51566,0.51376,0.53079,0.55803,0.64924,0.65181,0.68956,0.72283,1.1445,1.1472,1.1501,1.1573,1.1373,1.1125,1.082,1.0666,1.065,1.0628,1.0736,1.1103,1.1238,1.1819,1.1765,1.3493,1.3881,1.4077,1.4257,1.4614,1.4419,1.4421,1.4359,1.4355,1.4903,1.5154,1.5913,1.604,1.6028,1.5789
3,0.57563,0.57761,0.55404,0.52736,0.51566,0.51376,0.53079,0.55803,0.64924,0.65181,0.68956,0.72283,0.70998,0.74488,0.82908,1.1573,1.1373,1.1125,1.082,1.0666,1.065,1.0628,1.0736,1.1103,1.1238,1.1819,1.1765,1.1513,1.1126,1.0754,1.4257,1.4614,1.4419,1.4421,1.4359,1.4355,1.4903,1.5154,1.5913,1.604,1.6028,1.5789,1.5602,1.5393,1.542
3,0.52736,0.51566,0.51376,0.53079,0.55803,0.64924,0.65181,0.68956,0.72283,0.70998,0.74488,0.82908,0.93549,1.0337,1.1118,1.082,1.0666,1.065,1.0628,1.0736,1.1103,1.1238,1.1819,1.1765,1.1513,1.1126,1.0754,1.0319,0.98999,0.92782,1.4421,1.4359,1.4355,1.4903,1.5154,1.5913,1.604,1.6028,1.5789,1.5602,1.5393,1.542,1.5482,1.6077,1.6416
6,0.53079,0.55803,0.64924,0.65181,0.68956,0.72283,0.70998,0.74488,0.82908,0.93549,1.0337,1.1118,1.204,1.2934,1.2788,1.0628,1.0736,1.1103,1.1238,1.1819,1.1765,1.1513,1.1126,1.0754,1.0319,0.98999,0.92782,0.89314,0.82757,0.81825,1.4903,1.5154,1.5913,1.604,1.6028,1.5789,1.5602,1.5393,1.542,1.5482,1.6077,1.6416,1.6727,1.6967,1.6571
1,0.65181,0.68956,0.72283,0.70998,0.74488,0.82908,0.93549,1.0337,1.1118,1.204,1.2934,1.2788,1.2226,1.2356,1.1899,1.1238,1.1819,1.1765,1.1513,1.1126,1.0754,1.0319,0.98999,0.92782,0.89314,0.82757,0.81825,0.81038,0.86511,0.88103,1.604,1.6028,1.5789,1.5602,1.5393,1.542,1.5482,1.6077,1.6416,1.6727,1.6967,1.6571,1.6056,1.643,1.6303
5,0.70998,0.74488,0.82908,0.93549,1.0337,1.1118,1.204,1.2934,1.2788,1.2226,1.2356,1.1899,1.16,1.1141,1.1037,1.1513,1.1126,1.0754,1.0319,0.98999,0.92782,0.89314,0.82757,0.81825,0.81038,0.86511,0.88103,0.89736,0.94508,1.0226,1.5602,1.5393,1.542,1.5482,1.6077,1.6416,1.6727,1.6967,1.6571,1.6056,1.643,1.6303,1.6067,1.6096,1.599
0,0.93549,1.0337,1.1118,1.204,1.2934,1.2788,1.2226,1.2356,1.1899,1.16,1.1141,1.1037,1.0838,1.1196,1.1399,1.0319,0.98999,0.92782,0.89314,0.82757,0.81825,0.81038,0.86511,0.88103,0.89736,0.94508,1.0226,1.0666,1.1075,1.1595,1.5482,1.6077,1.6416,1.6727,1.6967,1.6571,1.6056,1.643,1.6303,1.6067,1.6096,1.599,1.5778,1.6119,1.6325
3,1.204,1.2934,1.2788,1.2226,1.2356,1.1899,1.16,1.1141,1.1037,1.0838,1.1196,1.1399,1.1319,1.1063,1.1142,0.89314,0.82757,0.81825,0.81038,0.86511,0.88103,0.89736,0.94508,1.0226,1.0666,1.1075,1.1595,1.1469,1.1218,1.1292,1.6727,1.6967,1.6571,1.6056,1.643,1.6303,1.6067,1.6096,1.599,1.5778,1.6119,1.6325,1.5981,1.5564,1.5601
7,1.2226,1.2356,1.1899,1.16,1.1141,1.1037,1.0838,1.1196,1.1399,1.1319,1.1063,1.1142,1.1487,1.1648,1.1593,0.81038,0.86511,0.88103,0.89736,0.94508,1.0226,1.0666,1.1075,1.1595,1.1469,1.1218,1.1292,1.1372,1.1399,1.1461,1.6056,1.643,1.6303,1.6067,1.6096,1.599,1.5778,1.6119,1.6325,1.5981,1.5564,1.5601,1.5195,1.4396,1.3963
